 # x0 xt v phi E ni ne rho nhot ncold nss difnor dWhot SWhot charge
    -14.6101	     11.0083	 1.0834	 1.332400	 0.009372	  0.26426565	  0.26384340	  0.00042224	  0.26384340	  0.00000000	  0.29518115
    -14.5517	     11.2297	 1.0897	 1.334485	 0.009465	  0.26371932	  0.26329382	  0.00042549	  0.26329382	  0.00000000	  0.29387703
    -14.4935	     11.4507	 1.0959	 1.336587	 0.009560	  0.26316967	  0.26274098	  0.00042869	  0.26274098	  0.00000000	  0.29258116
    -14.4355	     11.6712	 1.1020	 1.338705	 0.009655	  0.26261672	  0.26218488	  0.00043184	  0.26218488	  0.00000000	  0.29129347
    -14.3777	     11.8913	 1.1082	 1.340841	 0.009750	  0.26206045	  0.26162552	  0.00043493	  0.26162552	  0.00000000	  0.29001387
    -14.3202	     12.1110	 1.1143	 1.342994	 0.009846	  0.26150088	  0.26106292	  0.00043796	  0.26106292	  0.00000000	  0.28874228
    -14.2629	     12.3303	 1.1204	 1.345164	 0.009942	  0.26093801	  0.26049708	  0.00044092	  0.26049708	  0.00000000	  0.28747861
    -14.2059	     12.5492	 1.1265	 1.347351	 0.010039	  0.26037183	  0.25992801	  0.00044382	  0.25992801	  0.00000000	  0.28622279
    -14.1490	     12.7677	 1.1326	 1.349555	 0.010137	  0.25980236	  0.25935572	  0.00044664	  0.25935572	  0.00000000	  0.28497473
    -14.0924	     12.9858	 1.1386	 1.351776	 0.010234	  0.25922960	  0.25878022	  0.00044938	  0.25878022	  0.00000000	  0.28373435
    -14.0361	     13.2036	 1.1446	 1.354015	 0.010332	  0.25865356	  0.25820151	  0.00045205	  0.25820151	  0.00000000	  0.28250158
    -13.9799	     13.4209	 1.1506	 1.356271	 0.010431	  0.25807425	  0.25761962	  0.00045463	  0.25761962	  0.00000000	  0.28127634
    -13.9240	     13.6378	 1.1566	 1.358545	 0.010530	  0.25749167	  0.25703455	  0.00045712	  0.25703455	  0.00000000	  0.28005855
    -13.8683	     13.8544	 1.1625	 1.360836	 0.010629	  0.25690584	  0.25644632	  0.00045952	  0.25644632	  0.00000000	  0.27884813
    -13.8128	     14.0706	 1.1684	 1.363145	 0.010729	  0.25631677	  0.25585495	  0.00046183	  0.25585495	  0.00000000	  0.27764501
    -13.7575	     14.2864	 1.1743	 1.365471	 0.010829	  0.25572447	  0.25526044	  0.00046403	  0.25526044	  0.00000000	  0.27644912
    -13.7025	     14.5019	 1.1802	 1.367815	 0.010929	  0.25512896	  0.25466282	  0.00046613	  0.25466282	  0.00000000	  0.27526038
    -13.6477	     14.7170	 1.1860	 1.370176	 0.011029	  0.25453024	  0.25406212	  0.00046813	  0.25406212	  0.00000000	  0.27407872
    -13.5931	     14.9317	 1.1918	 1.372556	 0.011130	  0.25392835	  0.25345833	  0.00047001	  0.25345833	  0.00000000	  0.27290407
    -13.5387	     15.1461	 1.1976	 1.374953	 0.011231	  0.25332329	  0.25285150	  0.00047179	  0.25285150	  0.00000000	  0.27173635
    -13.4846	     15.3602	 1.2034	 1.377368	 0.011332	  0.25271508	  0.25224163	  0.00047345	  0.25224163	  0.00000000	  0.27057550
    -13.4306	     15.5739	 1.2091	 1.379800	 0.011433	  0.25210375	  0.25162876	  0.00047499	  0.25162876	  0.00000000	  0.26942145
    -13.3769	     15.7873	 1.2148	 1.382251	 0.011535	  0.25148932	  0.25101291	  0.00047641	  0.25101291	  0.00000000	  0.26827413
